TIMESTAMP,AirTC_Avg,RH_Avg,Rain_mm_Tot,BP_kPa_Avg,WindDir,WS_ms_Avg,PARTotin_Avg
TS,degC,%,mm,kPa,degrees,m/s,micromol/m2/s
11/03/2020 9.30,25.44118,75.83712,0,98.54597,210,0.862,928.231
11/03/2020 10.00,26.07521,72.79183,0,125.1605,269,1.172,1142.179
11/03/2020 10.30,26.68717,69.57069,0,98.87116,15,0.794,1442.41
11/03/2020 11.00,27.41044,64.79965,0,98.56822,47,1.545,1675.428
11/03/2020 11.30,28.09697,61.95879,0,98.56185,335,1.162,1597.66
11/03/2020 12.00,28.43876,62.1542,0,98.53611,97,1.401,1798.423
11/03/2020 12.30,28.46952,60.9126,0,98.49678,144,1.135,1410.97
11/03/2020 13.00,29.26685,57.95465,0,98.45714,86,1.131,1997.744
11/03/2020 13.30,29.80316,55.69345,0,98.4167,278,1.617,2054.339
11/03/2020 14.00,30.00988,55.89942,0,98.38394,278,0.981,1798.4
11/03/2020 14.30,30.35065,54.5715,0,98.33986,97,1.598,1876.429
11/03/2020 15.00,29.85453,56.07051,0,98.29354,201,1.583,740.3642
11/03/2020 15.30,30.52969,53.14172,0,98.25547,84,0.944,1210.726
11/03/2020 16.00,30.42833,54.70229,0,98.22438,228,1.211,1059.555
11/03/2020 16.30,29.78023,58.10918,0,98.20351,218,0.442,278.6942
11/03/2020 17.00,28.92387,67.91984,0,98.1983,54,0.211,340.1855
11/03/2020 17.30,29.06051,62.61098,0,98.19796,34,0.568,197.319
11/03/2020 18.00,28.78663,64.25031,0,98.20625,28,0.527,171.528
11/03/2020 18.30,28.5603,64.80623,0,98.21707,44,0.475,56.30645
11/03/2020 19.00,28.11317,65.47807,0,98.23294,82,0.804,6.513123
11/03/2020 19.30,27.52374,66.95874,0,99.89995,109,0.768,-0.1971577
11/03/2020 20.00,26.77693,70.07585,0,98.34353,38,1.161,-0.2784144
11/03/2020 20.30,25.92286,72.41623,0,-113.9349,230,1.007,-0.2527083
11/03/2020 21.00,25.331,74.66804,0,5.621034,162,0.894,0.05723064
11/03/2020 21.30,24.75994,78.01757,0,97.38173,145,0.941,-0.1114545
11/03/2020 22.00,24.39917,79.95337,0,98.38447,348,0.464,-0.3062621
11/03/2020 22.30,24.18869,81.70973,0,98.4139,21,0.349,-0.1949005
11/03/2020 23.00,23.59256,86.44577,0,98.43388,185,0.479,-0.2227454
11/03/2020 23.30,23.05692,90.70775,0,98.44675,188,0.343,-0.2505925
12/03/2020 0.00,22.34988,96.27673,0,98.45002,158,0.139,-0.05568741
12/03/2020 0.30,22.13997,95.5218,0,98.42965,149,0.195,-0.3619908
12/03/2020 1.00,21.80823,97.21567,0,99.70709,209,0.163,-0.1670778
12/03/2020 1.30,21.58518,98.43009,0,75.5517,202,0.307,-0.2243844
12/03/2020 2.00,21.41286,99.18327,0,98.23884,96,0.272,-0.2506365
12/03/2020 2.30,21.15636,99.53287,0,98.33145,181,0.276,-0.1113904
12/03/2020 3.00,21.10157,99.8439,0,98.31672,217,0.124,-0.1670868
12/03/2020 3.30,21.04905,99.99985,0,98.31406,280,0.293,-0.2227851
12/03/2020 4.00,20.91757,99.99985,0,98.31296,221,0.119,-0.1113934
12/03/2020 4.30,20.75221,99.9685,0,98.3119,158,0.2,0.05569732
12/03/2020 5.00,20.56898,99.99913,0,98.31776,243,0.314,-0.1670921
12/03/2020 5.30,20.40626,99.99975,0,98.33242,274,0.311,-0.1392429
12/03/2020 6.00,20.37763,99.99995,0,98.33546,253,0.123,-0.278488
12/03/2020 6.30,20.26906,99.99998,0,98.34894,189,0.257,-0.1113962
12/03/2020 7.00,20.14702,99.99992,0,98.36536,63,0.203,16.76522
12/03/2020 7.30,20.17135,99.99992,0,98.386,178,0.195,85.94252
12/03/2020 8.00,20.5491,99.99978,0,98.40458,195,0.199,188.8381
12/03/2020 8.30,21.17152,100,0,98.4292,127,0.34,472.8923
12/03/2020 9.00,22.35938,98.09226,0,98.46092,168,0.495,541.2715
12/03/2020 9.30,24.72816,88.05393,0,100.2743,88,0.54,1159.154
12/03/2020 10.00,26.16058,78.77454,0,98.59275,86,1.475,869.6151
12/03/2020 10.30,26.53836,74.76384,0,98.50382,93,1.248,1095.44
12/03/2020 11.00,27.527,70.67256,0,98.4979,321,1.139,1550.695
12/03/2020 11.30,27.72028,69.4926,0,98.48662,49,1.29,1082.63
12/03/2020 12.00,28.45814,66.36024,0,98.46638,186,1.092,1604.24
12/03/2020 12.30,28.86549,63.6276,0,98.43178,119,0.961,1787.898
12/03/2020 13.00,29.63979,60.21816,0,113.6144,71,1.021,2016.277
12/03/2020 13.30,30.21103,56.55265,0,100.2894,21,0.918,1979.728
12/03/2020 14.00,30.51616,53.52134,0,98.31133,57,1.337,1894.685
12/03/2020 14.30,30.53525,52.73381,0,98.27095,147,1.388,1203.427
12/03/2020 15.00,30.69285,53.49061,0,98.23125,67,1.41,1167.125
12/03/2020 15.30,30.79548,57.52101,0,98.2063,267,0.615,1043.865
12/03/2020 16.00,31.18165,54.31105,0,98.17898,81,0.877,664.6868
12/03/2020 16.30,31.29867,55.30442,0,98.17002,188,0.519,998.2861
12/03/2020 17.00,31.34941,53.92385,0,98.16972,68,0.713,563.2761
12/03/2020 17.30,30.38151,57.28751,0,98.17209,59,0.556,239.7773
12/03/2020 18.00,29.78123,59.86224,0,98.17725,32,0.379,165.5237
12/03/2020 18.30,29.07077,63.23086,0,98.19354,107,0.554,75.5047
12/03/2020 19.00,28.29752,67.5581,0,98.21483,31,0.485,7.681794
12/03/2020 19.30,27.62565,72.23586,0,98.24943,42,1.642,-0.3896887
12/03/2020 20.00,27.07066,74.88885,0,98.28269,96,1.3,-0.1670185
12/03/2020 20.30,26.67042,75.52924,0,98.30266,51,0.938,-0.3340521
12/03/2020 21.00,26.20255,77.80652,0,98.32578,123,0.89,-0.3062211
12/03/2020 21.30,25.76532,79.79012,0,91.62501,45,0.779,-0.2814713
12/03/2020 22.00,25.23465,82.22499,0,98.14089,77,0.686,-0.1671463
12/03/2020 22.30,24.72882,83.47472,0,98.41819,129,0.45,-0.3062495
12/03/2020 23.00,24.31957,85.1721,0,98.42737,65,0.25,-0.1670499
12/03/2020 23.30,23.71513,89.03695,0,98.44461,154,0.181,-0.2227396
13/03/2020 0.00,23.20931,92.66523,0,98.45272,104,0.157,-0.1392183
13/03/2020 0.30,23.08213,92.76236,0,98.45676,259,0.131,-0.2784408
13/03/2020 1.00,22.90218,93.58506,0,98.43083,271,0.184,2.90E-07
13/03/2020 1.30,22.49774,95.90495,0,98.40998,36,0.279,-0.2506064
13/03/2020 2.00,22.31127,97.07199,0,99.79716,286,0.244,-0.2253121
13/03/2020 2.30,22.16926,97.51318,0,98.36729,300,0.121,-0.1949257
13/03/2020 3.00,21.92389,98.53062,0,98.34214,212,0.226,-0.2227698
13/03/2020 3.30,21.73241,99.46656,0,98.32497,252,0.252,-0.1113866
13/03/2020 4.00,21.57818,99.82041,0,98.32094,37,0.197,-0.3063133
13/03/2020 4.30,21.46025,99.97527,0,98.32716,63,0.238,-0.3063158
13/03/2020 5.00,21.33125,99.99991,0,98.34542,277,0.247,-0.1949302
13/03/2020 5.30,21.26413,99.99987,0,98.35074,75,0.229,-0.362013
13/03/2020 6.00,21.26489,100,0,98.35951,83,0.399,-0.2784705
13/03/2020 6.30,21.29052,99.99999,0,98.3826,47,0.221,-0.1113888
13/03/2020 7.00,21.27631,100,0,98.40698,116,0.271,23.05728
13/03/2020 7.30,21.30698,100,0,98.43964,249,0.32,112.807
13/03/2020 8.00,21.87819,99.89052,0,98.47025,142,0.339,331.2498
13/03/2020 8.30,23.19167,95.38499,0,98.4857,159,0.582,582.3828
13/03/2020 9.00,24.72527,89.59,0,98.8217,211,0.604,748.278
13/03/2020 9.30,25.99524,85.10477,0,99.82029,76,0.676,857.3676
13/03/2020 10.00,26.80341,76.76114,0,98.58908,103,1.921,881.1514
13/03/2020 10.30,27.80176,72.31775,0,98.5917,85,1.743,1534.559
13/03/2020 11.00,28.5762,68.64941,0,98.59156,111,1.649,1788.688
13/03/2020 11.30,29.24799,65.69331,0,98.57114,178,0.933,1453.733
13/03/2020 12.00,29.29537,63.73956,0,98.5406,277,1.08,1519.265
13/03/2020 12.30,30.00778,61.6247,0,98.51235,141,0.937,1642.186
13/03/2020 13.00,29.95157,59.8145,0,98.46326,172,1.298,1408.796
13/03/2020 13.30,30.3925,58.87699,0,98.41482,168,0.854,1004.021
13/03/2020 14.00,30.85577,59.26421,0,98.3711,153,0.656,1448.903
13/03/2020 14.30,30.99343,56.38792,0,98.33022,51,1.355,1188.595
13/03/2020 15.00,31.38333,54.96637,0,98.30247,75,0.935,1261.924
13/03/2020 15.30,31.27462,57.50133,0,98.28309,150,0.929,1070.678
13/03/2020 16.00,31.63479,56.67414,0,98.25916,37,0.496,1128.032
13/03/2020 16.30,32.10978,55.22849,0,98.23418,275,0.615,1173.892
13/03/2020 17.00,31.37938,58.7585,0,98.22746,67,1.421,821.0733
13/03/2020 17.30,29.66116,66.29296,0,98.23194,45,1.16,188.3236
13/03/2020 18.00,29.45602,68.35666,0,98.2347,43,0.89,201.7338
13/03/2020 18.30,29.04299,70.7888,0,98.34277,25,1.225,85.8319
13/03/2020 19.00,28.21749,74.65903,0,98.40515,28,0.957,8.461202
13/03/2020 19.30,27.49156,77.03804,0,98.27613,101,1.146,-0.1948465
13/03/2020 20.00,26.97423,78.59181,0,98.31626,62,1.202,-0.3062056
13/03/2020 20.30,26.54852,80.8438,0,98.3569,86,1.745,-0.3340573
13/03/2020 21.00,26.17143,81.85609,0,98.3889,168,1.405,-0.3340647
13/03/2020 21.30,25.90702,82.93516,0,98.41125,34,0.899,-0.2227145
13/03/2020 22.00,25.57464,84.53747,0,98.43333,157,0.872,-0.2227163
13/03/2020 22.30,25.22997,86.22585,0,98.45842,191,0.509,-0.2784029
13/03/2020 23.00,24.94373,87.53551,0,98.47599,267,0.684,-0.1392042
13/03/2020 23.30,24.55188,89.53541,0,98.48686,271,0.421,-0.1392054
14/03/2020 0.00,24.36546,90.16359,0,98.50182,231,0.238,-0.3062592
14/03/2020 0.30,24.21522,90.65946,0,98.48082,175,0.198,-0.2227384
14/03/2020 1.00,23.74072,92.96108,0,98.47162,135,0.243,-0.2505833
14/03/2020 1.30,23.38949,94.7119,0,98.44234,358,0.149,-0.2227425
14/03/2020 2.00,22.98297,97.06654,0,98.4285,237,0.285,-0.3341214
14/03/2020 2.30,22.63026,99.27417,0,98.42024,167,0.415,-0.2227504
14/03/2020 3.00,22.45643,99.18729,0,92.4064,190,0.156,-0.194909
14/03/2020 3.30,22.39408,99.1814,0,97.01089,162,0.291,-0.2506047
14/03/2020 4.00,22.16815,99.93429,0,98.37022,272,0.25,-0.2227608
14/03/2020 4.30,22.05383,99.85927,0,98.37474,190,0.128,-0.2227623
14/03/2020 5.00,21.89563,99.89605,0,98.37134,236,0.242,-0.5012174
14/03/2020 5.30,21.78586,99.99899,0,98.39525,111,0.457,-0.1670741
14/03/2020 6.00,21.64179,99.99947,0,98.40815,145,0.315,-0.3063034
14/03/2020 6.30,21.58253,99.99999,0,98.7812,269,0.381,-0.1394714
14/03/2020 7.00,21.48971,100,0,98.54443,74,0.359,18.71878
14/03/2020 7.30,21.62989,100,0,98.47738,83,0.22,124.6657
14/03/2020 8.00,22.29934,100,0,98.49498,102,0.325,262.6586
14/03/2020 8.30,23.1785,98.45267,0,98.50725,145,0.538,575.7408
14/03/2020 9.00,25.27365,89.29082,0,98.52394,126,0.634,850.5348
14/03/2020 9.30,27.09118,79.96754,0,98.52945,228,0.753,1063.738
14/03/2020 10.00,27.44028,76.47546,0,91.62638,223,0.969,1083.31
14/03/2020 10.30,28.33737,70.97777,0,95.32638,89,1.161,1227.795
14/03/2020 11.00,28.82682,67.65252,0,98.54836,72,1.597,1503.084
14/03/2020 11.30,29.04455,66.1358,0,98.53615,244,1.349,1515.711
14/03/2020 12.00,29.31046,64.46195,0,98.50313,44,1.302,1553.641
14/03/2020 12.30,29.60496,63.26968,0,98.45414,143,0.99,1546.63
14/03/2020 13.00,30.21847,58.13493,0,98.39737,0,1.56,1799.845
14/03/2020 13.30,30.78396,55.6458,0,98.3635,22,1.208,1625.628
14/03/2020 14.00,30.61349,55.73108,0,98.32736,61,1.427,1293.242
14/03/2020 14.30,31.09555,56.15973,0,98.29692,38,1.261,1497.991
14/03/2020 15.00,31.44064,53.91103,0,98.26104,50,1.202,1399.123
14/03/2020 15.30,31.55388,53.84567,0,98.22651,29,1.281,1482.574
14/03/2020 16.00,31.64985,54.29156,0,98.21354,81,0.912,927.4389
14/03/2020 16.30,31.13828,57.22646,0,99.37104,34,1.142,777.099
14/03/2020 17.00,31.31014,56.29816,0,98.38112,72,1.244,920.1603
14/03/2020 17.30,30.8739,56.44695,0,98.19766,171,2.067,600.0665
14/03/2020 18.00,30.57751,58.69932,0,98.20948,78,0.783,289.7973
14/03/2020 18.30,29.59543,61.37329,0,98.22339,NAN,1.139,108.0043
14/03/2020 19.00,28.64766,65.29713,0,98.24995,19,0.877,10.68701
14/03/2020 19.30,27.70276,69.792,0,98.27873,33,1.291,-0.1391696
14/03/2020 20.00,27.01422,72.75829,0,98.30004,66,0.982,-0.2783619
14/03/2020 20.30,26.42742,75.41353,0,98.33506,129,0.819,-0.250538
14/03/2020 21.00,25.90243,77.95393,0,98.38298,27,0.804,-0.2227091
14/03/2020 21.30,25.49989,78.73621,0,98.42327,84,0.741,-0.2505559
14/03/2020 22.00,25.07972,81.37867,0,98.46098,239,0.699,-0.02784153
14/03/2020 22.30,24.36188,86.47176,0,98.47762,327,0.523,-0.08352278
14/03/2020 23.00,23.96546,88.82645,0,98.48523,31,0.664,-0.3341008
14/03/2020 23.30,23.83005,89.03471,0,98.48705,NAN,0.337,-0.1113704
15/03/2020 0.00,23.32333,93.01021,0,98.49014,103,0.526,-0.0556855
15/03/2020 0.30,23.14273,93.56594,0,99.02015,237,0.458,-0.3083876
15/03/2020 1.00,22.84076,95.83431,0,98.50066,208,0.371,-0.3341973
15/03/2020 1.30,22.8469,95.2076,0,103.1495,205,0.301,-0.3341297
15/03/2020 2.00,22.48932,97.26306,0,100.0539,79,0.237,-0.1949103
15/03/2020 2.30,22.43431,97.50427,0,98.40482,288,0.357,-0.3341317
15/03/2020 3.00,22.20596,98.77331,0,99.35539,197,0.219,-2.34E-07
15/03/2020 3.30,22.03939,99.40653,0,98.36262,NAN,0.189,0.05568938
15/03/2020 4.00,21.99545,99.43315,0,98.3489,267,0.229,-0.306296
15/03/2020 4.30,21.98444,99.70033,0,98.35886,266,0.19,0.027845
15/03/2020 5.00,21.96677,99.73426,0,98.35365,79,0.189,-0.08353614
15/03/2020 5.30,21.98371,99.7813,0,98.35018,276,0.34,-0.02784534
15/03/2020 6.00,21.95752,99.73979,0,98.3673,24,0.184,-0.1670687
15/03/2020 6.30,21.95103,99.84846,0,98.39042,261,0.254,-5.92E-07
15/03/2020 7.00,21.92551,99.9949,0,98.42014,261,0.294,17.23592
15/03/2020 7.30,22.07753,99.95253,0,99.66234,247,0.27,104.0116
15/03/2020 8.00,22.68261,98.60417,0,98.58268,193,0.514,347.8092
15/03/2020 8.30,23.62682,96.04436,0,98.50225,1,0.29,300.5655
15/03/2020 9.00,24.62473,92.37093,0,98.53296,38,0.47,736.1712
15/03/2020 9.30,25.9915,84.15495,0,98.54392,138,0.906,753.8642
15/03/2020 10.00,27.08616,78.6302,0,98.5624,9,0.642,1225.712
15/03/2020 10.30,27.68699,75.76731,0,98.60698,30,0.646,868.9677
15/03/2020 11.00,28.48496,70.28011,0,98.60943,81,1.312,1799.033
15/03/2020 11.30,28.78871,67.92418,0,98.58406,80,1.151,1409.391
15/03/2020 12.00,29.62873,63.93174,0,98.56318,31,1.654,1963.91
15/03/2020 12.30,29.25508,66.50797,0,98.53566,124,1.284,774.6854
15/03/2020 13.00,29.86229,63.58738,0,98.49778,75,0.763,1465.293
15/03/2020 13.30,30.99008,58.86391,0,98.44758,208,0.792,2014.329
15/03/2020 14.00,30.59348,60.4129,0,98.41045,136,0.768,807.7686
15/03/2020 14.30,31.4363,57.27236,0,98.36814,100,0.719,1903.5
15/03/2020 15.00,31.15094,58.99387,0,98.33058,86,0.896,745.3994
15/03/2020 15.30,30.43046,60.91102,0,98.30043,26,1.025,547.8436
15/03/2020 16.00,30.37529,62.17447,0,98.48724,81,0.238,460.027
15/03/2020 16.30,30.16899,71.16299,0,98.26732,191,0.24,395.0205
15/03/2020 17.00,30.55912,66.34798,0,98.26583,43,0.876,675.7989
15/03/2020 17.30,28.99828,68.73197,0,98.27803,35,2.271,448.1612
15/03/2020 18.00,29.11076,67.80334,0,98.29319,42,0.749,271.2224
15/03/2020 18.30,28.53898,71.51151,0,99.32346,58,0.709,50.37364
15/03/2020 19.00,27.81769,73.77813,0,98.33287,68,1.106,9.212459
15/03/2020 19.30,26.86561,79.46733,0,98.3576,77,1.215,-0.4731905
15/03/2020 20.00,26.20084,84.42721,0,98.37968,105,1.54,-0.1948528
15/03/2020 20.30,25.88299,85.02277,0,105.7659,54,1.076,-0.2505398
15/03/2020 21.00,25.46818,88.20121,0,102.5273,76,0.455,-0.05512796
15/03/2020 21.30,25.13406,89.3717,0,98.47291,107,0.362,-0.1113571
15/03/2020 22.00,24.52919,93.43404,0,98.48269,88,0.544,-0.05568162
15/03/2020 22.30,24.41854,93.12496,0,98.49667,276,0.167,-0.1113618
15/03/2020 23.00,24.18145,94.36494,0,98.51592,78,0.253,-0.3340951
15/03/2020 23.30,24.01216,94.94983,0,98.52202,100,0.18,-0.2784157
16/03/2020 0.00,23.91304,95.57949,0,98.51938,182,0.403,-0.1670507
16/03/2020 0.30,23.53469,98.63067,0,98.51628,148,0.252,-0.111368
16/03/2020 1.00,23.55973,98.0006,0,95.7626,167,0.236,-0.111369
16/03/2020 1.30,23.70439,96.72554,0,93.037,93,0.208,0.05484063
16/03/2020 2.00,23.40326,98.39064,0,98.43415,127,0.323,-0.2784255
16/03/2020 2.30,23.19956,99.91208,0,98.42782,238,0.412,-0.4176351
16/03/2020 3.00,23.15,99.75691,0,98.41686,155,0.268,-0.1392125
16/03/2020 3.30,23.027,99.97493,0,98.42094,243,0.207,-0.3062688
16/03/2020 4.00,23.06015,99.99986,0,98.418,76,0.136,-0.3062678
16/03/2020 4.30,23.07586,100,0,98.42298,63,0.098,-0.2784247
16/03/2020 5.00,23.07929,99.99809,0,98.41698,194,0.196,0.02784287
16/03/2020 5.30,23.04892,99.99599,0,98.41371,164,0.547,-0.139211
16/03/2020 6.00,22.932,99.99364,0,98.42186,179,0.307,0.02784338
16/03/2020 6.30,22.73998,100,0,98.43705,262,0.175,-0.3341122
16/03/2020 7.00,22.6257,100,0,98.44639,298,0.147,23.13753
16/03/2020 7.30,22.81617,99.99981,0,98.45117,47,0.196,110.5929
16/03/2020 8.00,23.46404,99.05148,0,98.46109,169,0.344,334.1312
16/03/2020 8.30,24.47853,95.01695,0,98.49033,120,0.594,617.6926
16/03/2020 9.00,26.26796,87.00724,0,98.50423,73,0.562,859.3949
16/03/2020 9.30,26.8601,80.80387,0,98.52448,213,0.856,552.3596
16/03/2020 10.00,26.72616,80.73826,0,98.54546,217,0.796,383.4376
16/03/2020 10.30,27.35757,78.516,0,98.5571,219,0.904,758.7426
16/03/2020 11.00,27.84768,76.33727,0,98.55686,90,0.597,934.432
16/03/2020 11.30,28.62084,73.98331,0,98.53074,215,0.493,915.1232
16/03/2020 12.00,29.22728,70.68335,0,98.50083,108,0.476,826.1385
16/03/2020 12.30,29.01417,73.15469,0,98.47033,172,0.618,1068.73
16/03/2020 13.00,29.84742,66.97656,0,89.93827,229,0.899,2032.356
16/03/2020 13.30,30.34987,64.57465,0,96.14888,71,1.009,1095.706
16/03/2020 14.00,30.78271,63.78471,0,98.33866,288,1.157,1765.438
16/03/2020 14.30,31.1962,61.13722,0,100.0685,165,1.139,1891.218
16/03/2020 15.00,32.14101,58.05212,0,98.26732,352,0.671,1399.535
16/03/2020 15.30,28.86847,71.25764,0,88.55144,29,1.724,404.2109
16/03/2020 16.00,28.74726,77.50572,0.202,96.47883,69,0.358,816.8358
16/03/2020 16.30,29.89458,72.13449,0,98.20183,58,0.988,686.7551
16/03/2020 17.00,29.85184,70.9333,0,98.20568,22,0.957,692.925
16/03/2020 17.30,29.79183,70.71672,0,98.21343,58,0.95,539.2362
16/03/2020 18.00,29.39794,71.82791,0,98.23495,95,0.96,306.0666
16/03/2020 18.30,28.96459,73.92128,0,98.26218,14,0.7,101.5532
16/03/2020 19.00,28.37059,77.25681,0,100.6508,55,0.328,10.21492
16/03/2020 19.30,27.72872,79.96621,0,99.83577,57,0.402,-0.05574219
16/03/2020 20.00,27.45258,79.69903,0,98.33924,51,0.914,-0.2226816
16/03/2020 20.30,26.95012,80.79802,0,98.37491,33,1.027,-0.2783568
16/03/2020 21.00,26.53399,81.90323,0,99.03961,320,1.12,-0.2251917
16/03/2020 21.30,26.04881,83.93462,0,98.44326,95,0.89,-0.2227016
16/03/2020 22.00,25.48385,87.41353,0,98.48495,84,0.706,-0.278379
16/03/2020 22.30,25.031,89.70086,0,98.57022,321,0.433,-0.2511006
16/03/2020 23.00,24.56329,92.16445,0,98.58152,275,0.087,-0.1682886
16/03/2020 23.30,24.21336,93.82418,0,98.53542,273,0.202,-0.4454409
17/03/2020 0.00,23.90746,95.22028,0,98.53169,27,0.19,-0.3340881
17/03/2020 0.30,23.7402,96.06104,0,101.6594,193,0.139,-0.2227301
17/03/2020 1.00,23.69252,96.11634,0,127.5268,164,0.18,-0.113486
17/03/2020 1.30,23.46241,96.81863,0,98.50462,NAN,0.318,0.08352514
17/03/2020 2.00,23.02588,99.11509,0,99.35874,281,0.205,-0.3341051
17/03/2020 2.30,22.91685,99.36464,0,98.42928,NAN,0.149,1.06E-06
17/03/2020 3.00,22.75629,99.6082,0,98.40391,254,0.206,-0.250584
17/03/2020 3.30,22.67087,99.78683,0,98.39212,NAN,0.136,-0.1670577
17/03/2020 4.00,22.65473,99.91739,0,98.3945,NAN,0.229,-0.1948996
17/03/2020 4.30,22.64661,99.98943,0,-152.2844,270,0.134,-0.08352765
17/03/2020 5.00,22.61025,99.9978,0,66.51858,93,0.248,-0.2227409
17/03/2020 5.30,22.48797,99.99355,0,98.32524,112,0.125,-0.08352862
17/03/2020 6.00,22.37067,99.99996,0,98.39841,255,0.23,-0.4733304
17/03/2020 6.30,22.16952,100,0,98.42104,11,0.365,0.0835288
17/03/2020 7.00,21.98603,99.99991,0,98.44632,17,0.266,28.76219
17/03/2020 7.30,22.23636,99.99995,0,98.47322,154,0.261,152.5813
17/03/2020 8.00,22.79205,100,0,98.49924,204,0.403,351.2804
17/03/2020 8.30,23.76781,97.82474,0,98.53105,230,0.526,598.0932
17/03/2020 9.00,25.88461,87.34636,0,98.56502,35,0.746,874.713
17/03/2020 9.30,26.91739,78.87137,0,98.58946,216,1.596,1004.331
17/03/2020 10.00,27.34723,76.97443,0,98.60405,38,1.172,800.4914
17/03/2020 10.30,27.78664,75.32148,0,98.61143,72,1.679,1180.193
17/03/2020 11.00,28.53851,71.82423,0,98.61443,120,0.921,1467.038
17/03/2020 11.30,29.10021,67.74995,0,37.52392,193,0.921,1524.713
17/03/2020 12.00,29.36615,65.95331,0,80.32131,217,1.286,1275.112
17/03/2020 12.30,29.4868,66.79621,0,98.51699,68,0.97,1130.654
17/03/2020 13.00,30.00806,62.23603,0,104.3451,186,0.732,1632.138
17/03/2020 13.30,30.77282,60.32434,0,98.4889,74,1.479,1865.582
17/03/2020 14.00,31.40149,57.62821,0,122.2777,175,1.102,1830.634
17/03/2020 14.30,31.92417,54.76752,0,100.027,273,0.785,1508.269
17/03/2020 15.00,31.23962,57.60749,0,98.31709,111,0.961,728.3596
17/03/2020 15.30,30.81618,60.80524,0,98.6842,247,1.139,850.7984
17/03/2020 16.00,31.10749,59.26217,0,98.26271,104,1.19,835.3965
17/03/2020 16.30,30.1737,63.56534,0,98.26919,246,1.274,385.9814
17/03/2020 17.00,29.53563,67.57594,0,98.28194,148,1.407,423.8589
17/03/2020 17.30,29.25138,68.14244,0,98.29783,56,1.271,255.6883
17/03/2020 18.00,28.34965,71.58273,0,102.5427,83,1.73,217.9886
17/03/2020 18.30,27.62034,75.18827,0,98.85628,102,0.908,86.52257
17/03/2020 19.00,26.90051,80.51797,0,102.1361,244,0.671,11.16109
17/03/2020 19.30,25.74847,89.4519,0,98.395,140,0.714,-0.2226787
17/03/2020 20.00,25.27766,92.58542,0,98.37979,68,0.405,-0.1113463
17/03/2020 20.30,24.9602,94.09608,0,98.40504,124,0.338,-0.2783829
17/03/2020 21.00,24.79404,95.39902,0,100.7629,64,0.315,-0.1692975
17/03/2020 21.30,24.71684,95.71765,0,100.2563,212,0.473,-0.3085952
17/03/2020 22.00,24.18045,97.99046,0,98.47373,175,0.254,-0.1948846
17/03/2020 22.30,23.97502,98.72495,0,123.4319,120,0.3,-0.2511273
17/03/2020 23.00,23.87227,99.30103,0,98.73615,170,0.192,-0.1392302
17/03/2020 23.30,23.56772,99.08761,0,98.51555,283,0.246,-0.02784105
18/03/2020 0.00,23.3507,98.34703,0,98.51414,NAN,0.15,-0.05568484
18/03/2020 0.30,23.24752,98.16386,0,98.49614,238,0.308,-0.3897961
18/03/2020 1.00,23.12579,99.34066,0,98.4697,108,0.178,-0.02784248
18/03/2020 1.30,22.97537,99.62398,0,-94.38764,53,0.153,-0.1677405
18/03/2020 2.00,22.85644,99.74136,0,67.74278,NAN,0.125,-0.2510782
18/03/2020 2.30,22.84099,99.92551,0,98.35204,104,0.305,-0.2784309
18/03/2020 3.00,22.76816,99.98997,0,98.38874,275,0.2,-0.250587
18/03/2020 3.30,22.62708,99.99996,0,98.3826,277,0.375,-0.167058
18/03/2020 4.00,22.54259,99.99985,0,520.93,66,0.25,-0.1670583
18/03/2020 4.30,22.50266,99.9998,0,104.8508,79,0.177,-0.1113719
18/03/2020 5.00,22.49097,100,0,98.37253,NAN,0.259,-0.2227454
18/03/2020 5.30,22.38607,99.99951,0,98.35888,36,0.253,-0.1670578
18/03/2020 6.00,22.34406,100,0,98.36125,71,0.216,-0.1949006
18/03/2020 6.30,22.23877,100,0,98.5795,242,0.221,-0.1392136
18/03/2020 7.00,22.1542,100,0,98.4758,251,0.211,28.87342
18/03/2020 7.30,22.3859,100,0,98.44847,65,0.33,139.438
18/03/2020 8.00,22.85144,99.99998,0,98.47275,277,0.378,276.4434
18/03/2020 8.30,23.23351,99.83823,0,98.52107,240,0.362,290.5606
18/03/2020 9.00,23.6946,99.81721,1.01,92.24101,224,0.341,275.698
18/03/2020 9.30,24.10808,99.37775,0.404,98.47306,48,0.607,375.5269
18/03/2020 10.00,24.55535,97.32063,0,98.60473,268,0.612,785.2281
18/03/2020 10.30,25.66978,94.77505,0,98.59522,263,0.536,660.142
18/03/2020 11.00,26.44984,90.94863,0,98.57394,211,0.657,1047.304
